GeneID	TranscriptID	Length	D21_V_1	D21_IFN_1	D21_V_2	D21_IFN_2	D21_V_3	D21_IFN_3
MXRA7	NM_001008528	5671	19	42	52	8	20	15
TMC6	NM_001127198	2905	15855	23676	16716	12618	13687	13967
TMC6	NM_007267	2809	15344	22979	16222	12077	13251	13504
LINC01987	NR_104134	2281	0	0	0	0	0	0
PGS1	NM_024419	2297	3733	6712	4082	3444	2932	4124
TMC6	NM_001321185	2858	15420	23055	16278	12207	13313	13546
PGS1	NR_110601	2146	3150	5708	3432	2859	2459	3473
DNAH17	NM_173628	13723	513	841	854	454	625	600
PGS1	NR_111989	2049	2921	5272	3220	2603	2199	3078
PGS1	NR_110602	2231	3436	6213	3764	3048	2643	3740
RBFOX3	NM_001350453	2982	5	1	4	0	2	2
CYTH1	NM_017456	3287	44309	65852	51167	35849	38793	42889
RBFOX3	NM_001350451	3163	5	1	4	0	2	2
CYTH1	NM_001365037	3343	45248	67212	52299	36550	39586	43756
CYTH1	NM_001365038	3485	44331	65878	51200	35877	38819	42907
C1QTNF1	NM_153372	2715	26	25	16	39	9	13
C1QTNF1	NM_030968	2886	26	28	18	40	9	14
C1QTNF1	NM_198594	2717	25	25	18	39	9	12
CYTH1	NM_004762	3360	46933	69653	54200	38610	41289	45450
TIMP2	NM_003255	3652	19	21	18	3	15	11
CYTH1	NM_001365039	3369	43470	64705	50278	35207	37986	42097
C1QTNF1	NM_198593	2795	26	25	16	39	9	13
RBFOX3	NM_001082575	2990	5	1	4	0	2	2
C1QTNF1	NR_049769	2871	26	25	16	39	9	14
SGSH	NM_001352921	2867	2115	3526	2216	2130	1794	2098
TBC1D16	NM_019020	10960	159	192	171	95	116	117
CCDC40	NM_001243342	3546	3	3	4	7	6	1
CCDC40	NM_017950	4288	2	3	3	7	4	1
SGSH	NM_001352922	2760	2073	3404	2148	2061	1766	2040
RNF213	NM_001256071	21074	32897	106340	46524	62246	31361	67342
SGSH	NM_000199	2705	2010	3314	2090	2021	1714	1987
SGSH	NR_148201	2599	1812	3073	1954	1853	1594	1831
PDE6G	NR_158591	802	216	350	309	158	142	178
SLC38A10	NM_138570	3073	9753	14719	12114	8315	8146	9107
PDE6G	NM_001365724	1007	297	471	409	224	235	258
AATK	NM_001080395	5460	12	19	22	7	2	2
SLC38A10	NM_001037984	4491	14488	22079	18500	12522	12070	13135
MAFG	NM_032711	4967	4981	8508	6337	4481	4637	5636
CCDC57	NM_001316321	6771	1147	1805	1302	940	872	982
CYBC1	NM_001193654	2293	17200	28326	19634	16266	14579	16472
CYBC1	NM_001193657	2290	16774	27614	19219	15681	14158	16049
CYBC1	NR_036516	2029	15032	25044	17379	14280	12858	14479
CYBC1	NR_036517	1987	14420	24011	16617	13725	12354	13867
CYBC1	NR_036518	1913	13617	22791	15761	13147	11688	13153
CYBC1	NM_001033046	2073	16384	27062	18767	15247	13826	15661
CYBC1	NM_001100407	2123	16545	27273	18971	15413	13967	15829
CYBC1	NM_001100408	2031	15007	24975	17241	14073	12749	14417
MAFG	NM_002359	5061	5011	8566	6362	4515	4663	5685
CCDC57	NM_198082	3026	2143	2995	2541	1796	1557	1809
CCDC57	NM_001367828	3216	2115	2987	2546	1788	1581	1785
FOXK2	NM_004514	5243	16176	22826	17917	13921	13076	14186
RFNG	NM_002917	1865	1668	2618	1870	1302	1267	1525
CYBC1	NM_001193653	2343	17385	28603	19878	16462	14751	16682
CYBC1	NM_001193655	2316	16991	28023	19516	15736	14338	16211
CYBC1	NR_036514	1999	14611	24414	16853	13946	12436	14070
B3GNTL1	NM_001320742	6192	604	883	545	506	528	524
B3GNTL1	NR_135465	6666	637	926	581	543	544	542
B3GNTL1	NR_135466	4904	339	523	282	301	294	315
B3GNTL1	NM_001320743	7240	384	617	344	368	342	351
RPL23AP87	NR_029406	2256	7	4	1	3	3	5
B3GNTL1	NM_001009905	6050	614	906	555	512	538	536
LINC02091	NR_104420	1582	0	0	0	0	0	0
SCGB1C2	NM_001097610	716	1	0	0	0	0	0
DOC2B	NM_003585	12124	2	0	0	2	0	4
LOC100506388	NM_001242780	2109	0	0	0	0	0	0
LOC100506388	NR_040011	2097	0	0	0	0	0	0
RFLNB	NM_182705	7513	11789	16157	14095	9389	10443	10884
LOC105371430	NR_136407	776	22	49	29	35	31	29
C17orf97	NM_001013672	3682	922	1353	1062	1015	803	805
GLOD4	NM_001366248	2089	7482	10466	8579	5708	6217	6598
GLOD4	NM_001366247	1831	6346	8807	7237	4834	5174	5493
GLOD4	NM_001366249	2162	7527	10539	8638	5755	6268	6646
GLOD4	NM_001366250	1859	7501	10496	8598	5724	6238	6601
DBIL5P	NR_024120	3004	140	250	202	154	136	145
TLCD3A	NM_024792	2224	2577	3586	2813	1978	2185	2165
GLOD4	NM_016080	1837	7586	10573	8683	5855	6301	6666
TLCD3A	NM_001318006	2178	2247	3155	2388	1670	1908	1825
GEMIN4	NM_015721	3744	10943	16407	12810	9643	9105	10417
TLCD3A	NM_001318008	1976	1956	2766	2081	1449	1680	1603
TLCD3A	NM_001318007	2072	2121	3026	2281	1582	1821	1779
LOC101927727	NR_135633	820	1	2	0	0	0	0
NXN	NM_001205319	2681	196	277	310	296	210	273
TIMM22	NM_013337	9546	3464	4890	3990	3340	2734	3165
MIR3183	NR_036148	252	0	2	5	0	0	0
ABR	NM_001256847	10752	16134	23534	19188	12618	13771	14297
BHLHA9	NM_001164405	708	0	0	0	0	0	0
TRARG1	NM_172367	6324	4	11	2	1	4	0
ABR	NM_001322842	3338	1552	2429	1720	1431	1483	1549
YWHAE	NR_024058	3720	65290	94541	71416	50059	53385	61293
YWHAE	NM_006761	4104	65565	94976	71673	50085	53600	61528
PITPNA-AS1	NR_028514	554	719	1020	795	600	584	601
MYO1C	NM_001363855	4937	22829	32852	28278	19693	19106	20443
INPP5K	NM_016532	2706	4001	5722	4773	3029	3120	3364
INPP5K	NM_130766	2937	4056	5837	4882	3133	3182	3436
PITPNA	NM_006224	3888	14647	21145	17390	12288	11804	13364
MYO1C	NM_001080950	4724	23212	33352	28683	20082	19457	20796
INPP5K	NM_001135642	3096	4077	5874	4902	3160	3194	3457
MYO1C	NM_033375	4737	22922	32983	28387	19816	19196	20580
MYO1C	NM_001080779	4931	22827	32835	28269	19690	19105	20442
SCARF1	NM_003693	6856	1646	3427	2485	2480	1757	2680
PRPF8	NM_006445	14560	103126	161344	115122	96508	86270	100114
SCARF1	NR_028075	6716	1582	3289	2377	2413	1688	2577
RILP	NM_031430	3118	440	580	448	365	261	385
SCARF1	NM_145350	6782	1516	3145	2287	2314	1622	2471
SCARF1	NR_102409	6930	1656	3444	2506	2484	1769	2707
WDR81	NM_001163809	13735	7879	10857	9083	5969	6471	6802
SERPINF1	NM_001329904	1490	102	163	149	89	97	90
SERPINF1	NM_001329903	1473	104	163	149	89	97	91
MIR22HG	NR_028505	2702	196	304	284	106	173	209
MIR22HG	NR_028504	2868	230	351	332	166	203	240
MIR22HG	NR_028503	3694	355	550	462	279	306	380
MIR22HG	NR_028502	5308	529	874	682	428	453	554
WDR81	NM_001163673	6368	3975	5462	4631	3110	3222	3475
SERPINF2	NM_000934	4568	8	12	3	0	8	6
SERPINF1	NM_001329905	1147	67	106	96	65	75	66
MIR22	NR_029494	170	0	0	0	0	0	0
SERPINF2	NM_001165920	4524	8	12	3	0	8	6
SERPINF1	NM_002615	1438	102	163	149	89	97	89
WDR81	NM_152348	7611	4667	6454	5477	3554	3836	4064
SERPINF2	NM_001165921	4114	8	11	3	0	8	5
WDR81	NM_001163811	6284	4057	5556	4725	3183	3286	3547
SMYD4	NM_052928	4405	3042	4771	3884	2603	2600	2760
HIC1	NM_006497	6707	22823	44856	24145	25715	27815	39999
HIC1	NM_001098202	3054	19473	38117	20567	22058	23436	33842
LOC105371485	NR_135642	1914	0	0	0	0	0	0
DPH1	NM_001346574	2157	7249	10858	8485	6678	6188	6890
DPH1	NM_001346575	2124	6921	10321	8084	6396	5885	6503
DPH1	NM_001346576	2098	6990	10485	8122	6418	5927	6584
DPH1	NR_144474	2576	7536	11315	8775	7013	6423	7158
DPH1	NR_144475	2543	7200	10773	8370	6725	6119	6764
DPH1	NR_144476	2602	7497	11278	8760	6942	6400	7141
SMG6	NM_001282326	4243	5560	9186	7105	5537	4926	6245
DPH1	NM_001383	2220	7442	11171	8706	6894	6352	7086
OVCA2	NM_080822	1031	6208	9193	7217	6101	5333	5930
MIR132	NR_029674	101	0	3	0	0	0	2
MIR212	NR_029625	110	0	1	0	0	3	1
SRR	NM_021947	2482	1793	2812	2051	1373	1611	1841
SRR	NM_001304803	2321	1437	2260	1632	1092	1246	1449
LOC101927839	NR_110888	712	0	0	0	0	0	0
SNORD91B	NR_003073	86	12	21	11	11	13	15
SNORD91A	NR_003072	92	1	8	7	0	6	6
TSR1	NM_018128	4880	17815	28769	20315	15647	15118	18143
MNT	NM_020310	4925	4307	6031	5536	3954	3741	3823
LOC284009	NR_028335	576	57	127	61	76	43	56
CLUH	NM_015229	5354	43478	66534	46902	38941	35549	40150
CCDC92B	NM_001355573	4643	1	3	3	0	0	0
CLUH	NM_001366661	5357	44269	67611	47653	39494	36117	40868
MIR6776	NR_106834	59	3	7	2	3	4	4
LOC105371592	NR_136412	443	81	124	91	61	75	74
CLUH	NM_001366662	5243	42184	64710	45573	37323	34396	38893
MIR1253	NR_031654	105	0	0	0	0	0	0
LOC101927911	NR_110818	2547	0	0	0	0	0	0
OR1E3	NM_001348201	865	2	0	0	0	0	0
OR1G1	NM_003555	942	0	0	1	0	0	0
OR1D2	NM_002548	939	0	0	0	0	0	0
OR1D5	NM_014566	939	0	2	0	0	0	0
OR1A2	NM_012352	932	0	0	0	0	0	0
OR1A1	NM_014565	930	0	2	0	0	0	0
OR1D4	NR_145519	939	0	2	0	0	0	0
OR1D4	NM_003552	939	0	2	0	0	0	0
OR3A4P	NR_024128	1202	0	0	0	0	0	0
OR3A2	NM_002551	1085	0	0	0	0	0	0
OR3A1	NM_002550	948	0	0	0	0	0	1
OR1E1	NM_003553	1307	0	0	0	0	0	0
SPATA22	NM_001170697	1410	0	5	4	3	0	1
SPATA22	NM_032598	1466	0	5	4	3	0	1
ASPA	NM_000049	5422	5	12	4	10	3	8
SPATA22	NM_001170698	1425	0	5	4	3	0	1
OR3A3	NM_012373	966	0	0	0	0	0	0
ASPA	NM_001128085	1351	3	6	1	4	3	2
SPATA22	NM_001170699	1546	0	4	3	3	0	1
SPATA22	NM_001170695	1404	0	5	4	3	0	1
SPATA22	NM_001170696	1275	0	5	4	0	0	1
OR1E2	NM_003554	972	0	0	0	0	0	0
SPATA22	NM_001321337	1742	30	62	68	31	22	33
SPATA22	NM_001321336	1694	30	62	68	28	22	33
TRPV1	NM_080704	4164	615	1019	838	665	540	540
TAX1BP3	NM_014604	1280	2549	3568	2784	1843	2043	2144
EMC6	NM_001014764	862	5741	7909	6142	6302	4811	5450
TRPV1	NM_080706	4416	611	1000	826	673	531	529
TRPV1	NM_080705	4090	596	984	801	650	522	521
SHPK	NM_013276	3772	4863	7177	5783	3896	3785	4345
TRPV1	NM_018727	4047	598	990	796	650	524	520
CTNS	NM_004937	4139	2397	3513	2889	2194	1952	2171
TAX1BP3	NM_001204698	1305	2028	2822	2215	1473	1631	1706
EMC6	NM_031298	656	5366	7391	5770	5899	4515	5073
CTNS	NM_001031681	4042	1824	2729	2214	1689	1452	1665
HASPIN	NM_031965	2796	3960	6200	4454	3559	3257	3752
P2RX5	NM_002561	2059	4820	7825	5868	4431	3953	4651
P2RX5	NM_001204519	2056	4590	7374	5565	4124	3757	4415
P2RX5	NM_001204520	1987	4389	7099	5364	4026	3611	4242
P2RX5	NM_175080	1984	4167	6660	5083	3723	3428	4018
P2RX1	NM_002558	2661	74	101	88	86	73	60
CAMKK1	NM_172207	2458	64	75	71	34	35	23
CAMKK1	NM_032294	3564	124	141	146	76	84	56
CAMKK1	NM_172206	3500	120	140	145	67	82	54
NCBP3	NM_001114118	12772	8651	13639	9875	6846	7172	7850
LINC01975	NR_146884	1795	0	0	1	0	0	3
CYB5D2	NM_001254755	1227	1235	1897	1512	824	945	1080
CYB5D2	NM_001254756	1310	1299	2026	1587	930	1010	1135
CYB5D2	NM_144611	1998	1760	2645	2129	1283	1353	1508
MYBBP1A	NM_001105538	4105	26803	40055	29435	22820	21665	25062
SPNS2	NM_001124758	3404	42	52	29	16	23	31
GGT6	NM_153338	2530	0	10	8	6	3	0
GGT6	NM_001122890	2626	0	10	8	6	3	0
GGT6	NM_001288702	2644	0	10	8	6	3	0
GGT6	NM_001288703	2036	0	10	5	0	3	0
GGT6	NM_001288704	1940	0	10	5	0	3	0
MYBBP1A	NM_014520	4558	29958	44816	32850	25691	24217	28004
PELP1	NM_001278241	4934	15062	22283	16478	13044	12346	13798
ALOX15	NM_001140	2697	20	18	16	3	17	12
LINC01996	NR_145431	1270	0	0	0	0	0	0
LOC101559451	NR_103482	472	64	91	76	42	58	54
PELP1	NM_014389	5083	17534	25979	19347	15023	14500	16019
VMO1	NM_001144939	734	14	14	15	0	19	18
TM4SF5	NM_003963	714	0	0	0	0	0	0
ZMYND15	NM_001267822	2448	2	3	2	1	1	0
ZMYND15	NM_032265	2307	2	3	2	1	1	0
ZMYND15	NM_001136046	2599	2	3	2	1	1	0
PSMB6	NM_001270481	872	12425	17765	13224	10640	10071	11952
PSMB6	NM_002798	824	12403	17729	13191	10593	10046	11903
CXCL16	NM_022059	2324	53	67	72	31	49	36
VMO1	NM_001144940	678	14	8	15	0	13	12
VMO1	NM_001144941	582	8	8	11	0	8	9
PLD2	NM_001243108	3410	1584	2355	1903	1581	1444	1460
PLD2	NM_002663	3443	1624	2423	1966	1620	1484	1496
MED11	NM_001305000	944	2256	3188	2477	2201	1875	2040
VMO1	NM_182566	698	14	9	15	0	16	12
CXCL16	NM_001100812	1451	26	51	47	11	30	21
GLTPD2	NM_001014985	1217	1	4	3	4	5	4
MED11	NM_001001683	833	2215	3110	2405	2171	1826	2020
GP1BA	NM_000173	2514	267	308	379	402	336	344
SPAG7	NM_004890	1005	7851	11126	8924	5914	6245	7104
C17orf107	NM_001145536	3201	11	30	29	19	14	9
SLC25A11	NM_001165417	1779	9154	12883	8996	7231	7630	8488
MIR6864	NR_106924	70	2	6	3	5	3	3
MIR6865	NR_106925	65	1	4	6	0	3	4
SLC25A11	NM_001165418	1659	8179	11723	8174	6390	6824	7716
CHRNE	NM_000080	2482	21	31	32	41	25	23
PFN1	NM_005022	1365	388632	552827	423854	401977	330176	382369
ENO3	NM_001976	1495	860	1511	1055	783	734	800
SLC25A11	NM_003562	1691	11355	15902	11184	8809	9509	10660
ENO3	NM_001193503	1324	678	1188	782	608	576	643
ENO3	NM_053013	1453	839	1457	1024	754	703	767
RNF167	NM_001320356	1675	12780	18485	14647	11552	10564	11447
RNF167	NM_001320360	1821	14742	21246	16716	13199	12164	13167
RNF167	NM_001370305	1513	11485	16656	13090	10408	9600	10311
RNF167	NM_001370311	1314	10422	15131	11994	9676	8742	9341
RNF167	NM_001320357	1389	11450	16556	13014	10385	9573	10258
RNF167	NM_001320361	1629	13078	18838	14956	11869	10839	11723
RNF167	NM_001320363	1339	11046	15941	12631	10142	9233	9859
RNF167	NM_001320364	1268	10427	15120	11983	9679	8742	9339
RNF167	NM_001370304	1701	13142	18958	15110	11929	10898	11800
RNF167	NM_001370313	1649	13070	18605	14737	11466	10678	11484
RNF167	NM_001320358	1435	11432	16565	13009	10386	9565	10251
RNF167	NM_001320359	1591	11907	17308	13567	10729	9906	10637
RNF167	NM_001320362	1385	11045	15956	12636	10139	9232	9862
RNF167	NM_001370303	1893	14806	21366	16870	13259	12223	13244
RNF167	NM_001370306	1818	12939	18881	14839	11442	10571	11552
RNF167	NM_001320365	1579	12530	18039	14427	11490	10388	11190
RNF167	NM_001370307	1772	13256	19259	15176	11793	10870	11853
RNF167	NM_001370308	1651	12594	18159	14581	11550	10447	11267
RNF167	NM_015528	1775	15059	21624	17053	13550	12463	13468
SLC52A1	NM_017986	2375	5	2	18	4	7	3
SLC52A1	NM_001104577	2415	5	4	18	4	8	3
ZFP3	NM_153018	4987	530	741	781	282	387	370
INCA1	NM_001167985	1221	51	56	52	30	35	45
INCA1	NM_213726	1383	52	58	56	30	38	46
LOC102724009	NR_120665	582	63	84	64	51	49	49
INCA1	NM_001167987	1266	56	64	53	31	37	48
KIF1C	NM_006612	7917	22801	35866	28428	21455	20308	23116
INCA1	NM_001167986	1553	57	69	58	31	40	50
SCIMP	NM_207103	2423	15848	19473	21381	11631	14066	12643
ZNF594	NM_032530	4863	1856	2746	2349	1433	1568	1592
LOC101928000	NR_135657	476	582	827	677	392	514	561
LOC101928000	NR_135658	459	326	449	360	190	267	283
LOC100130950	NR_034082	2172	216	303	280	160	178	154
LOC100130950	NR_152840	1668	139	192	206	107	117	89
SCIMP	NM_001271842	2402	14651	18010	19813	10519	12958	11615
SCIMP	NM_001319190	2192	2544	3260	3361	1858	2269	2007
USP6	NM_001304284	8504	8	16	15	11	4	8
USP6	NM_004505	7973	8	16	15	11	4	8
RABEP1	NM_001291582	934	4116	5921	4844	3742	3422	3766
NUP88	NM_001320653	3736	12961	19069	14458	11241	10906	12027
DHX33	NM_020162	5535	12081	19186	15160	10180	10511	11855
RPAIN	NM_001160246	1362	2597	3379	2854	1978	2046	2331
DHX33	NM_001199699	5374	11681	18614	14687	9748	10190	11457
RPAIN	NR_027679	2542	2591	3515	2998	2197	2202	2288
RPAIN	NR_027682	1615	3092	4217	3521	2374	2495	2808
RPAIN	NR_027683	1567	3172	4238	3599	2473	2545	2846
RPAIN	NR_027684	1426	2787	3600	3049	2123	2186	2473
RPAIN	NR_027685	1503	2837	3770	3226	2185	2267	2569
MIS12	NM_001258218	2299	2871	4647	3428	1694	2393	2727
MIS12	NM_001258219	2429	2935	4753	3554	1636	2421	2763
MIS12	NM_001258220	2035	2592	4199	3158	1437	2116	2434
MIS12	NM_024039	2535	2990	4866	3597	1708	2501	2832
MIS12	NM_001258217	2693	3373	5449	4006	2026	2830	3219
DERL2	NM_001304779	3802	2743	4143	3225	1515	2049	2489
DERL2	NM_001304777	4163	3892	5895	4657	2403	2967	3586
RPAIN	NM_001160243	2654	3058	4236	3581	2533	2617	2743
DHX33-DT	NR_135644	398	4	5	2	3	2	0
C1QBP	NM_001212	1169	48893	71649	53696	41233	39079	45028
DERL2	NM_016041	4166	4267	6469	5117	2788	3328	3962
LOC728392	NM_001162371	1500	162	252	185	118	123	142
RPAIN	NM_001160266	1474	2836	3815	3129	2153	2264	2562
NUP88	NM_002532	3611	12926	19005	14383	11183	10852	11978
RPAIN	NM_001160244	1538	3208	4284	3532	2422	2570	2875
RPAIN	NM_001033002	1679	3714	5067	4250	2895	3039	3378
DERL2	NR_130905	4278	3635	5604	4349	2375	2836	3378
DERL2	NR_130906	4072	3590	5518	4286	2332	2786	3329
NLRP1	NM_033004	5610	2564	4269	3695	2636	2163	2293
NLRP1	NM_033007	5388	2296	3828	3291	2366	1976	2068
NLRP1	NM_033006	5520	2418	4015	3476	2484	2059	2172
NLRP1	NM_014922	5478	2442	4082	3510	2518	2080	2189
WSCD1	NM_015253	5821	5	2	1	0	6	3
AIPL1	NM_001285400	2828	0	0	0	0	0	0
AIPL1	NM_001285401	2822	0	0	2	0	0	0
AIPL1	NM_001285402	2952	0	0	2	0	0	0
PIMREG	NM_001195228	1863	1250	1465	1414	862	1044	1003
AIPL1	NM_001285403	2071	0	0	2	0	0	1
AIPL1	NM_001285399	2858	0	0	0	0	0	0
AIPL1	NM_001033055	2714	0	0	0	0	0	0
PIMREG	NM_019013	1908	1344	1598	1543	995	1156	1092
AIPL1	NM_001033054	2705	0	0	2	0	0	0
AIPL1	NM_014336	2894	0	0	2	0	0	0
KIAA0753	NR_147086	4310	2178	3182	2778	1743	1762	1843
KIAA0753	NR_147087	4647	2178	3193	2769	1748	1762	1846
MIR4520-1	NR_039745	70	10	17	17	2	7	5
MIR4520-2	NR_039874	54	2	0	2	0	0	1
ALOX15P1	NR_045985	672	94	142	133	79	81	66
KIAA0753	NM_001351225	4984	2479	3631	3137	2100	2064	2173
TXNDC17	NM_032731	1917	6162	8461	6577	4705	4899	5347
MED31	NM_016060	1629	866	1217	947	852	692	796
KIAA0753	NM_014804	4647	2568	3739	3236	2202	2185	2249
KIAA0753	NR_147088	4754	2235	3278	2827	1777	1811	1924
C17orf100	NM_001105520	1715	265	424	281	307	222	213
XAF1	NM_001353137	3510	3024	10536	5826	6556	4279	9327
SLC13A5	NM_001284510	3101	0	0	0	0	1	0
XAF1	NM_001353139	3329	3009	10504	5816	6530	4270	9314
XAF1	NM_199139	3358	2990	10412	5773	6447	4224	9200
XAF1	NM_017523	3415	3119	10814	5997	6859	4438	9639
XAF1	NM_001353134	3571	3168	10999	6087	7006	4535	9826
XAF1	NM_001353136	3821	3194	11114	6141	7137	4560	9874
SLC13A5	NM_177550	3289	0	0	0	0	1	0
XAF1	NM_001353138	3567	3153	10942	6050	6977	4495	9770
XAF1	NM_001353140	3272	2887	10137	5615	6180	4079	8916
XAF1	NM_001353135	3624	3124	10828	6006	6862	4447	9644
FBXO39	NM_153230	1685	7	16	13	9	9	17
SLC13A5	NM_001143838	3092	0	0	0	0	1	0
SLC13A5	NM_001284509	3179	0	0	0	0	1	0
XAF1	NR_046398	3162	2856	9997	5557	6053	4000	8818
ALOX12P2	NR_002710	2768	230	350	287	248	188	237
ALOX12P2	NR_120453	2215	200	302	286	168	170	211
ALOX12	NM_000697	2392	9	11	10	14	15	6
ALOX12-AS1	NR_040089	651	241	327	274	159	181	211
RNASEK	NR_037715	1028	15366	21906	17510	14357	12481	14008
RNASEK	NR_037716	807	9534	13782	10781	8124	7649	8788
RNASEK-C17orf49	NR_037717	1909	23011	32257	25187	19174	18730	21043
MIR497HG	NR_038310	794	69	56	70	97	57	77
MIR195	NR_029712	87	0	0	0	0	0	0
MIR497	NR_030178	112	0	0	0	0	0	0
SLC16A11	NM_153357	1806	40	51	59	32	47	35
C17orf49	NM_001142798	854	14344	19603	15279	11888	11729	12971
C17orf49	NM_001142799	748	7268	10191	7831	5234	5728	6608
C17orf49	NM_174893	850	13090	17938	13953	10696	10690	11852
RNASEK	NM_001004333	811	14640	20859	16663	13633	11936	13352
BCL6B	NM_181844	3527	84	85	114	62	80	66
SLC16A13	NM_201566	1804	1355	1918	1508	1015	1176	1138
SLC16A11	NM_001370549	1726	40	51	59	32	47	34
SLC16A11	NM_001370553	1813	42	51	64	33	49	34
ASGR2	NM_001181	1456	2	2	2	4	1	4
ASGR1	NM_001197216	1387	3	4	8	7	7	7
ASGR2	NM_001201352	1441	2	2	2	4	1	4
ASGR1	NM_001671	1310	3	4	6	7	8	9
DLG4	NM_001321077	5840	236	329	339	210	225	211
DLG4	NM_001321076	5849	241	342	344	215	232	216
ASGR2	NM_080914	1202	2	1	1	4	1	4
ASGR2	NM_080913	1384	2	2	2	4	1	4
ASGR2	NM_080912	1544	2	2	2	4	1	4
DLG4	NM_001369566	5939	232	326	337	206	224	208
EIF5A	NM_001143761	1284	88361	130502	93791	73270	72810	85629
EIF5A	NM_001143760	1256	87448	129331	92848	72559	72000	84706
PHF23	NM_024297	1978	7691	11001	8574	5984	5884	6991
ACADVL	NM_001033859	2226	13689	20503	15830	12553	12223	13389
GPS2	NM_004489	1176	8878	13063	9925	8641	7618	7935
CLDN7	NM_001307	1542	4	6	8	5	6	8
ELP5	NM_203415	1629	5442	7512	5845	4050	4071	4772
ACADVL	NM_001270447	2228	13706	20590	16042	12611	12307	13476
EIF5A	NM_001143762	1340	87429	129303	92829	72635	72040	84677
SLC2A4	NM_001042	3375	23	38	28	39	24	21
CLDN7	NM_001185023	1924	3	6	7	5	5	8
CLDN7	NM_001185022	1442	4	6	10	5	7	9
PHF23	NM_001284517	1777	6029	8562	6702	4308	4409	5390
CTDNEP1	NM_015343	1814	18332	26942	21035	16047	15029	16839
NEURL4	NM_001005408	5201	6943	10776	6974	5655	5283	6090
ELP5	NM_203413	2206	5879	8203	6405	4262	4429	5141
ELP5	NR_145515	1101	4384	6052	4703	3015	3206	3813
PHF23	NM_001284518	1921	7385	10559	8262	5824	5656	6678
ACADVL	NM_001270448	2367	14874	22325	17405	14024	13520	14758
YBX2	NM_015982	1654	7	4	4	1	2	0
CTDNEP1	NM_001143775	1767	18390	26929	20828	15617	14853	16803
EIF5A	NM_001370421	1289	88329	130479	93739	73301	72805	85607
EIF5A	NM_001370420	1251	87346	129179	92721	72510	71926	84615
NEURL4	NM_032442	5207	7126	11112	7186	5870	5486	6249
MIR324	NR_029896	83	1	1	4	0	2	0
DVL2	NM_004422	2989	7546	11742	7996	5712	5964	7077
ELP5	NM_015362	1420	5427	7458	5775	3959	4019	4701
EIF5A	NM_001970	1264	103865	153667	109713	84428	88215	103414
ELP5	NM_203414	1508	6031	8229	6410	4435	4427	5251
ACADVL	NM_000018	2184	14314	21481	16800	13436	12941	14202
GABARAP	NM_007278	1319	13190	18522	15192	12010	10680	12284
TMEM102	NM_001320444	4198	2037	3109	2662	1903	1632	1995
FGF11	NR_130156	5018	350	574	973	382	215	183
SPEM1	NM_199339	2036	0	0	0	0	0	0
CHRNB1	NM_000747	5120	783	1131	878	677	660	811
SPEM2	NM_175734	3298	0	0	1	0	0	0
FGF11	NM_004112	5156	383	620	1092	434	247	207
KCTD11	NM_001002914	3055	1145	1584	1236	803	909	876
TMEM256-PLSCR3	NR_037719	4098	6094	8535	6376	5071	4598	4945
SPEM3	NM_001364672	7190	0	0	0	0	0	0
TMEM95	NM_198154	1191	0	0	0	0	0	0
TNK1	NM_001251902	5600	162	181	183	124	124	135
KCTD11	NM_001363642	2782	1109	1517	1195	771	878	846
SPEM3	NM_001364708	7388	0	0	0	0	0	0
TMEM95	NM_001320435	1159	0	0	0	0	0	0
TMEM95	NM_001320436	1167	0	0	0	0	0	0
PLSCR3	NM_020360	3502	6110	8524	6410	5067	4654	4994
TMEM256	NM_152766	890	4530	5736	4856	3950	3597	3849
FGF11	NM_001303460	4690	369	599	985	376	222	190
TNK1	NM_003985	5570	162	176	183	124	124	135
NLGN2	NM_020795	9960	227	230	303	144	156	159
PLSCR3	NM_001201576	3286	5430	7639	5730	4420	4124	4413
PLSCR3	NM_001369407	3510	6178	8640	6509	5155	4722	5059
PLSCR3	NM_001369420	3112	5456	7665	5867	4561	4193	4482
PLSCR3	NM_001369421	2588	4594	6340	4784	3901	3435	3692
PLSCR3	NM_001369422	2372	4127	5795	4372	3455	3109	3339
TMEM102	NM_178518	3962	1902	2818	2392	1681	1468	1862
TNFSF13	NM_003808	2276	1079	1600	1522	994	908	988
TNFSF13	NM_001198624	1500	630	958	922	589	505	617
TNFSF13	NM_001198623	2192	934	1415	1325	913	803	891
TNFSF13	NM_001198622	2195	936	1417	1329	913	806	895
TNFSF12	NR_037146	1616	696	990	884	584	588	648
SOX15	NM_006942	1320	4	15	10	35	12	17
SENP3-EIF4A1	NR_037926	4303	138453	203690	148011	124618	111507	125730
SNORA48	NR_002918	135	59	95	54	50	44	47
SNORD10	NR_002604	148	80	163	88	103	77	70
SNORA67	NR_002912	137	368	589	406	407	314	322
LOC100996842	NR_136403	816	286	442	318	179	223	214
MPDU1	NM_001330073	1560	6186	9318	6473	5340	4833	5878
MPDU1	NR_024603	1613	7255	11007	7511	6418	5789	7003
TNFSF13	NR_073490	2149	925	1403	1306	899	802	879
EIF4A1	NM_001416	1758	126275	185360	135240	113992	101527	114382
SENP3	NM_015670	2567	14815	22226	15611	12729	12002	13671
MPDU1	NM_004870	1413	7567	11518	7929	6722	6122	7376
TNFSF13	NM_172088	2095	930	1349	1272	828	775	820
TNFSF13	NM_172087	2228	994	1484	1402	933	856	926
